          #time              R       pressure    -rho*dphi*R             ux             uy             uz             vx             vy             vz
  0.2844172E-01  0.9172763E-02  0.9567802E+08  0.8976243E+06  0.0000000E+00  0.0000000E+00  0.4218615E-01  0.0000000E+00  0.0000000E+00  0.2138488E+03
  0.2844177E-01  0.9175988E-02  0.9555200E+08  0.8973809E+06  0.0000000E+00  0.0000000E+00  0.4219659E-01  0.0000000E+00  0.0000000E+00  0.2133501E+03
  0.2844182E-01  0.9179237E-02  0.9542524E+08  0.8971349E+06  0.0000000E+00  0.0000000E+00  0.4220701E-01  0.0000000E+00  0.0000000E+00  0.2128515E+03
  0.2844187E-01  0.9182510E-02  0.9529774E+08  0.8968865E+06  0.0000000E+00  0.0000000E+00  0.4221742E-01  0.0000000E+00  0.0000000E+00  0.2123530E+03
  0.2844192E-01  0.9185807E-02  0.9516952E+08  0.8966355E+06  0.0000000E+00  0.0000000E+00  0.4222781E-01  0.0000000E+00  0.0000000E+00  0.2118546E+03
  0.2844197E-01  0.9189129E-02  0.9504057E+08  0.8963819E+06  0.0000000E+00  0.0000000E+00  0.4223818E-01  0.0000000E+00  0.0000000E+00  0.2113563E+03
  0.2844201E-01  0.9192476E-02  0.9491090E+08  0.8961259E+06  0.0000000E+00  0.0000000E+00  0.4224853E-01  0.0000000E+00  0.0000000E+00  0.2108582E+03
  0.2844206E-01  0.9195846E-02  0.9478051E+08  0.8958673E+06  0.0000000E+00  0.0000000E+00  0.4225887E-01  0.0000000E+00  0.0000000E+00  0.2103601E+03
  0.2844211E-01  0.9199241E-02  0.9464942E+08  0.8956061E+06  0.0000000E+00  0.0000000E+00  0.4226919E-01  0.0000000E+00  0.0000000E+00  0.2098622E+03
  0.2844216E-01  0.9202660E-02  0.9451762E+08  0.8953424E+06  0.0000000E+00  0.0000000E+00  0.4227950E-01  0.0000000E+00  0.0000000E+00  0.2093644E+03
  0.2844221E-01  0.9206104E-02  0.9438512E+08  0.8950761E+06  0.0000000E+00  0.0000000E+00  0.4228979E-01  0.0000000E+00  0.0000000E+00  0.2088668E+03
  0.2844226E-01  0.9209571E-02  0.9425192E+08  0.8948072E+06  0.0000000E+00  0.0000000E+00  0.4230006E-01  0.0000000E+00  0.0000000E+00  0.2083693E+03
  0.2844231E-01  0.9213063E-02  0.9411804E+08  0.8945357E+06  0.0000000E+00  0.0000000E+00  0.4231031E-01  0.0000000E+00  0.0000000E+00  0.2078719E+03
  0.2844236E-01  0.9216579E-02  0.9398347E+08  0.8942617E+06  0.0000000E+00  0.0000000E+00  0.4232055E-01  0.0000000E+00  0.0000000E+00  0.2073748E+03
  0.2844241E-01  0.9220119E-02  0.9384822E+08  0.8939851E+06  0.0000000E+00  0.0000000E+00  0.4233077E-01  0.0000000E+00  0.0000000E+00  0.2068778E+03
  0.2844246E-01  0.9223683E-02  0.9371230E+08  0.8937059E+06  0.0000000E+00  0.0000000E+00  0.4234098E-01  0.0000000E+00  0.0000000E+00  0.2063810E+03
  0.2844251E-01  0.9227272E-02  0.9357571E+08  0.8934241E+06  0.0000000E+00  0.0000000E+00  0.4235116E-01  0.0000000E+00  0.0000000E+00  0.2058843E+03
  0.2844256E-01  0.9230884E-02  0.9343846E+08  0.8931398E+06  0.0000000E+00  0.0000000E+00  0.4236134E-01  0.0000000E+00  0.0000000E+00  0.2053879E+03
  0.2844261E-01  0.9234521E-02  0.9330054E+08  0.8928528E+06  0.0000000E+00  0.0000000E+00  0.4237149E-01  0.0000000E+00  0.0000000E+00  0.2048917E+03
  0.2844266E-01  0.9238182E-02  0.9316198E+08  0.8925632E+06  0.0000000E+00  0.0000000E+00  0.4238163E-01  0.0000000E+00  0.0000000E+00  0.2043957E+03
  0.2844270E-01  0.9241867E-02  0.9302277E+08  0.8922710E+06  0.0000000E+00  0.0000000E+00  0.4239175E-01  0.0000000E+00  0.0000000E+00  0.2038998E+03
  0.2844275E-01  0.9245576E-02  0.9288291E+08  0.8919761E+06  0.0000000E+00  0.0000000E+00  0.4240185E-01  0.0000000E+00  0.0000000E+00  0.2034043E+03
  0.2844280E-01  0.9249308E-02  0.9274242E+08  0.8916787E+06  0.0000000E+00  0.0000000E+00  0.4241194E-01  0.0000000E+00  0.0000000E+00  0.2029089E+03
  0.2844285E-01  0.9253065E-02  0.9260129E+08  0.8913786E+06  0.0000000E+00  0.0000000E+00  0.4242201E-01  0.0000000E+00  0.0000000E+00  0.2024138E+03
  0.2844290E-01  0.9256846E-02  0.9245954E+08  0.8910759E+06  0.0000000E+00  0.0000000E+00  0.4243207E-01  0.0000000E+00  0.0000000E+00  0.2019189E+03
  0.2844295E-01  0.9260651E-02  0.9231717E+08  0.8907706E+06  0.0000000E+00  0.0000000E+00  0.4244211E-01  0.0000000E+00  0.0000000E+00  0.2014242E+03
  0.2844300E-01  0.9264480E-02  0.9217418E+08  0.8904626E+06  0.0000000E+00  0.0000000E+00  0.4245213E-01  0.0000000E+00  0.0000000E+00  0.2009299E+03
  0.2844305E-01  0.9268333E-02  0.9203058E+08  0.8901520E+06  0.0000000E+00  0.0000000E+00  0.4246214E-01  0.0000000E+00  0.0000000E+00  0.2004357E+03
  0.2844310E-01  0.9272210E-02  0.9188637E+08  0.8898388E+06  0.0000000E+00  0.0000000E+00  0.4247213E-01  0.0000000E+00  0.0000000E+00  0.1999419E+03
  0.2844315E-01  0.9276110E-02  0.9174156E+08  0.8895229E+06  0.0000000E+00  0.0000000E+00  0.4248210E-01  0.0000000E+00  0.0000000E+00  0.1994483E+03
  0.2844320E-01  0.9280035E-02  0.9159616E+08  0.8892044E+06  0.0000000E+00  0.0000000E+00  0.4249206E-01  0.0000000E+00  0.0000000E+00  0.1989550E+03
  0.2844325E-01  0.9283983E-02  0.9145017E+08  0.8888832E+06  0.0000000E+00  0.0000000E+00  0.4250200E-01  0.0000000E+00  0.0000000E+00  0.1984620E+03
  0.2844330E-01  0.9287955E-02  0.9130359E+08  0.8885593E+06  0.0000000E+00  0.0000000E+00  0.4251193E-01  0.0000000E+00  0.0000000E+00  0.1979693E+03
  0.2844335E-01  0.9291952E-02  0.9115643E+08  0.8882329E+06  0.0000000E+00  0.0000000E+00  0.4252184E-01  0.0000000E+00  0.0000000E+00  0.1974769E+03
  0.2844340E-01  0.9295972E-02  0.9100870E+08  0.8879037E+06  0.0000000E+00  0.0000000E+00  0.4253173E-01  0.0000000E+00  0.0000000E+00  0.1969847E+03
  0.2844345E-01  0.9300015E-02  0.9086040E+08  0.8875719E+06  0.0000000E+00  0.0000000E+00  0.4254161E-01  0.0000000E+00  0.0000000E+00  0.1964929E+03
  0.2844350E-01  0.9304083E-02  0.9071153E+08  0.8872374E+06  0.0000000E+00  0.0000000E+00  0.4255147E-01  0.0000000E+00  0.0000000E+00  0.1960015E+03
  0.2844355E-01  0.9308174E-02  0.9056210E+08  0.8869002E+06  0.0000000E+00  0.0000000E+00  0.4256131E-01  0.0000000E+00  0.0000000E+00  0.1955103E+03
  0.2844360E-01  0.9312289E-02  0.9041213E+08  0.8865604E+06  0.0000000E+00  0.0000000E+00  0.4257114E-01  0.0000000E+00  0.0000000E+00  0.1950195E+03
  0.2844365E-01  0.9316428E-02  0.9026160E+08  0.8862179E+06  0.0000000E+00  0.0000000E+00  0.4258095E-01  0.0000000E+00  0.0000000E+00  0.1945290E+03
  0.2844370E-01  0.9320591E-02  0.9011053E+08  0.8858727E+06  0.0000000E+00  0.0000000E+00  0.4259075E-01  0.0000000E+00  0.0000000E+00  0.1940388E+03
  0.2844376E-01  0.9324777E-02  0.8995892E+08  0.8855248E+06  0.0000000E+00  0.0000000E+00  0.4260053E-01  0.0000000E+00  0.0000000E+00  0.1935490E+03
  0.2844381E-01  0.9328987E-02  0.8980678E+08  0.8851743E+06  0.0000000E+00  0.0000000E+00  0.4261030E-01  0.0000000E+00  0.0000000E+00  0.1930596E+03
  0.2844386E-01  0.9333221E-02  0.8965411E+08  0.8848211E+06  0.0000000E+00  0.0000000E+00  0.4262005E-01  0.0000000E+00  0.0000000E+00  0.1925705E+03
  0.2844391E-01  0.9337478E-02  0.8950092E+08  0.8844652E+06  0.0000000E+00  0.0000000E+00  0.4262978E-01  0.0000000E+00  0.0000000E+00  0.1920818E+03
  0.2844396E-01  0.9341759E-02  0.8934722E+08  0.8841066E+06  0.0000000E+00  0.0000000E+00  0.4263950E-01  0.0000000E+00  0.0000000E+00  0.1915935E+03
  0.2844401E-01  0.9346064E-02  0.8919300E+08  0.8837453E+06  0.0000000E+00  0.0000000E+00  0.4264920E-01  0.0000000E+00  0.0000000E+00  0.1911055E+03
  0.2844406E-01  0.9350392E-02  0.8903827E+08  0.8833814E+06  0.0000000E+00  0.0000000E+00  0.4265888E-01  0.0000000E+00  0.0000000E+00  0.1906179E+03
  0.2844411E-01  0.9354744E-02  0.8888305E+08  0.8830147E+06  0.0000000E+00  0.0000000E+00  0.4266855E-01  0.0000000E+00  0.0000000E+00  0.1901307E+03
  0.2844416E-01  0.9359120E-02  0.8872732E+08  0.8826454E+06  0.0000000E+00  0.0000000E+00  0.4267821E-01  0.0000000E+00  0.0000000E+00  0.1896439E+03
  0.2844421E-01  0.9363519E-02  0.8857111E+08  0.8822733E+06  0.0000000E+00  0.0000000E+00  0.4268785E-01  0.0000000E+00  0.0000000E+00  0.1891575E+03
  0.2844426E-01  0.9367941E-02  0.8841441E+08  0.8818986E+06  0.0000000E+00  0.0000000E+00  0.4269747E-01  0.0000000E+00  0.0000000E+00  0.1886716E+03
  0.2844431E-01  0.9372387E-02  0.8825723E+08  0.8815212E+06  0.0000000E+00  0.0000000E+00  0.4270708E-01  0.0000000E+00  0.0000000E+00  0.1881860E+03
  0.2844436E-01  0.9376857E-02  0.8809958E+08  0.8811411E+06  0.0000000E+00  0.0000000E+00  0.4271667E-01  0.0000000E+00  0.0000000E+00  0.1877008E+03
  0.2844442E-01  0.9381350E-02  0.8794145E+08  0.8807582E+06  0.0000000E+00  0.0000000E+00  0.4272624E-01  0.0000000E+00  0.0000000E+00  0.1872161E+03
  0.2844447E-01  0.9385867E-02  0.8778286E+08  0.8803727E+06  0.0000000E+00  0.0000000E+00  0.4273580E-01  0.0000000E+00  0.0000000E+00  0.1867318E+03
  0.2844452E-01  0.9390407E-02  0.8762382E+08  0.8799845E+06  0.0000000E+00  0.0000000E+00  0.4274535E-01  0.0000000E+00  0.0000000E+00  0.1862480E+03
  0.2844457E-01  0.9394971E-02  0.8746431E+08  0.8795936E+06  0.0000000E+00  0.0000000E+00  0.4275488E-01  0.0000000E+00  0.0000000E+00  0.1857645E+03
  0.2844462E-01  0.9399558E-02  0.8730436E+08  0.8792000E+06  0.0000000E+00  0.0000000E+00  0.4276439E-01  0.0000000E+00  0.0000000E+00  0.1852815E+03
  0.2844467E-01  0.9404169E-02  0.8714396E+08  0.8788037E+06  0.0000000E+00  0.0000000E+00  0.4277389E-01  0.0000000E+00  0.0000000E+00  0.1847990E+03
  0.2844472E-01  0.9408803E-02  0.8698313E+08  0.8784047E+06  0.0000000E+00  0.0000000E+00  0.4278337E-01  0.0000000E+00  0.0000000E+00  0.1843169E+03
  0.2844477E-01  0.9413460E-02  0.8682186E+08  0.8780029E+06  0.0000000E+00  0.0000000E+00  0.4279284E-01  0.0000000E+00  0.0000000E+00  0.1838353E+03
  0.2844483E-01  0.9418141E-02  0.8666016E+08  0.8775985E+06  0.0000000E+00  0.0000000E+00  0.4280229E-01  0.0000000E+00  0.0000000E+00  0.1833542E+03
  0.2844488E-01  0.9422845E-02  0.8649803E+08  0.8771914E+06  0.0000000E+00  0.0000000E+00  0.4281173E-01  0.0000000E+00  0.0000000E+00  0.1828735E+03
  0.2844493E-01  0.9427572E-02  0.8633549E+08  0.8767816E+06  0.0000000E+00  0.0000000E+00  0.4282115E-01  0.0000000E+00  0.0000000E+00  0.1823933E+03
  0.2844498E-01  0.9432323E-02  0.8617254E+08  0.8763691E+06  0.0000000E+00  0.0000000E+00  0.4283056E-01  0.0000000E+00  0.0000000E+00  0.1819136E+03
  0.2844503E-01  0.9437098E-02  0.8600918E+08  0.8759539E+06  0.0000000E+00  0.0000000E+00  0.4283995E-01  0.0000000E+00  0.0000000E+00  0.1814344E+03
  0.2844508E-01  0.9441895E-02  0.8584541E+08  0.8755360E+06  0.0000000E+00  0.0000000E+00  0.4284932E-01  0.0000000E+00  0.0000000E+00  0.1809557E+03
  0.2844514E-01  0.9446716E-02  0.8568125E+08  0.8751154E+06  0.0000000E+00  0.0000000E+00  0.4285868E-01  0.0000000E+00  0.0000000E+00  0.1804774E+03
  0.2844519E-01  0.9451560E-02  0.8551669E+08  0.8746921E+06  0.0000000E+00  0.0000000E+00  0.4286803E-01  0.0000000E+00  0.0000000E+00  0.1799997E+03
  0.2844524E-01  0.9456428E-02  0.8535175E+08  0.8742661E+06  0.0000000E+00  0.0000000E+00  0.4287736E-01  0.0000000E+00  0.0000000E+00  0.1795225E+03
  0.2844529E-01  0.9461318E-02  0.8518642E+08  0.8738374E+06  0.0000000E+00  0.0000000E+00  0.4288667E-01  0.0000000E+00  0.0000000E+00  0.1790457E+03
  0.2844534E-01  0.9466232E-02  0.8502071E+08  0.8734060E+06  0.0000000E+00  0.0000000E+00  0.4289597E-01  0.0000000E+00  0.0000000E+00  0.1785695E+03
  0.2844540E-01  0.9471170E-02  0.8485464E+08  0.8729719E+06  0.0000000E+00  0.0000000E+00  0.4290526E-01  0.0000000E+00  0.0000000E+00  0.1780939E+03
  0.2844545E-01  0.9476130E-02  0.8468819E+08  0.8725351E+06  0.0000000E+00  0.0000000E+00  0.4291452E-01  0.0000000E+00  0.0000000E+00  0.1776187E+03
  0.2844550E-01  0.9481114E-02  0.8452138E+08  0.8720957E+06  0.0000000E+00  0.0000000E+00  0.4292378E-01  0.0000000E+00  0.0000000E+00  0.1771441E+03
  0.2844555E-01  0.9486120E-02  0.8435422E+08  0.8716535E+06  0.0000000E+00  0.0000000E+00  0.4293302E-01  0.0000000E+00  0.0000000E+00  0.1766700E+03
  0.2844560E-01  0.9491151E-02  0.8418670E+08  0.8712086E+06  0.0000000E+00  0.0000000E+00  0.4294224E-01  0.0000000E+00  0.0000000E+00  0.1761965E+03
  0.2844566E-01  0.9496204E-02  0.8401883E+08  0.8707611E+06  0.0000000E+00  0.0000000E+00  0.4295145E-01  0.0000000E+00  0.0000000E+00  0.1757235E+03
  0.2844571E-01  0.9501280E-02  0.8385062E+08  0.8703109E+06  0.0000000E+00  0.0000000E+00  0.4296065E-01  0.0000000E+00  0.0000000E+00  0.1752510E+03
  0.2844576E-01  0.9506380E-02  0.8368208E+08  0.8698580E+06  0.0000000E+00  0.0000000E+00  0.4296983E-01  0.0000000E+00  0.0000000E+00  0.1747791E+03
  0.2844581E-01  0.9511502E-02  0.8351320E+08  0.8694024E+06  0.0000000E+00  0.0000000E+00  0.4297899E-01  0.0000000E+00  0.0000000E+00  0.1743078E+03
  0.2844587E-01  0.9516648E-02  0.8334399E+08  0.8689441E+06  0.0000000E+00  0.0000000E+00  0.4298814E-01  0.0000000E+00  0.0000000E+00  0.1738370E+03
  0.2844592E-01  0.9521817E-02  0.8317446E+08  0.8684832E+06  0.0000000E+00  0.0000000E+00  0.4299728E-01  0.0000000E+00  0.0000000E+00  0.1733668E+03
  0.2844597E-01  0.9527009E-02  0.8300461E+08  0.8680196E+06  0.0000000E+00  0.0000000E+00  0.4300640E-01  0.0000000E+00  0.0000000E+00  0.1728971E+03
  0.2844602E-01  0.9532224E-02  0.8283445E+08  0.8675533E+06  0.0000000E+00  0.0000000E+00  0.4301550E-01  0.0000000E+00  0.0000000E+00  0.1724281E+03
  0.2844608E-01  0.9537462E-02  0.8266398E+08  0.8670843E+06  0.0000000E+00  0.0000000E+00  0.4302459E-01  0.0000000E+00  0.0000000E+00  0.1719596E+03
  0.2844613E-01  0.9542723E-02  0.8249321E+08  0.8666126E+06  0.0000000E+00  0.0000000E+00  0.4303367E-01  0.0000000E+00  0.0000000E+00  0.1714917E+03
  0.2844618E-01  0.9548007E-02  0.8232214E+08  0.8661383E+06  0.0000000E+00  0.0000000E+00  0.4304273E-01  0.0000000E+00  0.0000000E+00  0.1710244E+03
  0.2844624E-01  0.9553315E-02  0.8215078E+08  0.8656614E+06  0.0000000E+00  0.0000000E+00  0.4305177E-01  0.0000000E+00  0.0000000E+00  0.1705577E+03
  0.2844629E-01  0.9558645E-02  0.8197912E+08  0.8651817E+06  0.0000000E+00  0.0000000E+00  0.4306081E-01  0.0000000E+00  0.0000000E+00  0.1700915E+03
  0.2844634E-01  0.9563998E-02  0.8180719E+08  0.8646994E+06  0.0000000E+00  0.0000000E+00  0.4306982E-01  0.0000000E+00  0.0000000E+00  0.1696260E+03
  0.2844640E-01  0.9569374E-02  0.8163497E+08  0.8642145E+06  0.0000000E+00  0.0000000E+00  0.4307883E-01  0.0000000E+00  0.0000000E+00  0.1691611E+03
  0.2844645E-01  0.9574774E-02  0.8146248E+08  0.8637269E+06  0.0000000E+00  0.0000000E+00  0.4308781E-01  0.0000000E+00  0.0000000E+00  0.1686968E+03
  0.2844650E-01  0.9580196E-02  0.8128972E+08  0.8632366E+06  0.0000000E+00  0.0000000E+00  0.4309679E-01  0.0000000E+00  0.0000000E+00  0.1682331E+03
  0.2844656E-01  0.9585641E-02  0.8111670E+08  0.8627437E+06  0.0000000E+00  0.0000000E+00  0.4310575E-01  0.0000000E+00  0.0000000E+00  0.1677700E+03
  0.2844661E-01  0.9591109E-02  0.8094342E+08  0.8622482E+06  0.0000000E+00  0.0000000E+00  0.4311469E-01  0.0000000E+00  0.0000000E+00  0.1673076E+03
  0.2844666E-01  0.9596600E-02  0.8076988E+08  0.8617500E+06  0.0000000E+00  0.0000000E+00  0.4312362E-01  0.0000000E+00  0.0000000E+00  0.1668457E+03
  0.2844672E-01  0.9602114E-02  0.8059609E+08  0.8612492E+06  0.0000000E+00  0.0000000E+00  0.4313254E-01  0.0000000E+00  0.0000000E+00  0.1663845E+03
  0.2844677E-01  0.9607651E-02  0.8042206E+08  0.8607457E+06  0.0000000E+00  0.0000000E+00  0.4314144E-01  0.0000000E+00  0.0000000E+00  0.1659240E+03
  0.2844682E-01  0.9613211E-02  0.8024779E+08  0.8602396E+06  0.0000000E+00  0.0000000E+00  0.4315032E-01  0.0000000E+00  0.0000000E+00  0.1654640E+03
  0.2844688E-01  0.9618793E-02  0.8007328E+08  0.8597309E+06  0.0000000E+00  0.0000000E+00  0.4315920E-01  0.0000000E+00  0.0000000E+00  0.1650048E+03
  0.2844693E-01  0.9624399E-02  0.7989853E+08  0.8592196E+06  0.0000000E+00  0.0000000E+00  0.4316805E-01  0.0000000E+00  0.0000000E+00  0.1645461E+03
  0.2844698E-01  0.9630027E-02  0.7972356E+08  0.8587056E+06  0.0000000E+00  0.0000000E+00  0.4317690E-01  0.0000000E+00  0.0000000E+00  0.1640881E+03
  0.2844704E-01  0.9635678E-02  0.7954837E+08  0.8581890E+06  0.0000000E+00  0.0000000E+00  0.4318573E-01  0.0000000E+00  0.0000000E+00  0.1636308E+03
  0.2844709E-01  0.9641352E-02  0.7937297E+08  0.8576698E+06  0.0000000E+00  0.0000000E+00  0.4319454E-01  0.0000000E+00  0.0000000E+00  0.1631741E+03
  0.2844715E-01  0.9647049E-02  0.7919734E+08  0.8571480E+06  0.0000000E+00  0.0000000E+00  0.4320334E-01  0.0000000E+00  0.0000000E+00  0.1627180E+03
  0.2844720E-01  0.9652769E-02  0.7902152E+08  0.8566236E+06  0.0000000E+00  0.0000000E+00  0.4321213E-01  0.0000000E+00  0.0000000E+00  0.1622626E+03
  0.2844725E-01  0.9658511E-02  0.7884548E+08  0.8560966E+06  0.0000000E+00  0.0000000E+00  0.4322090E-01  0.0000000E+00  0.0000000E+00  0.1618079E+03
  0.2844731E-01  0.9664276E-02  0.7866925E+08  0.8555671E+06  0.0000000E+00  0.0000000E+00  0.4322966E-01  0.0000000E+00  0.0000000E+00  0.1613539E+03
  0.2844736E-01  0.9670064E-02  0.7849282E+08  0.8550349E+06  0.0000000E+00  0.0000000E+00  0.4323840E-01  0.0000000E+00  0.0000000E+00  0.1609005E+03
  0.2844742E-01  0.9675875E-02  0.7831621E+08  0.8545001E+06  0.0000000E+00  0.0000000E+00  0.4324713E-01  0.0000000E+00  0.0000000E+00  0.1604478E+03
  0.2844747E-01  0.9681708E-02  0.7813941E+08  0.8539627E+06  0.0000000E+00  0.0000000E+00  0.4325585E-01  0.0000000E+00  0.0000000E+00  0.1599958E+03
  0.2844753E-01  0.9687565E-02  0.7796242E+08  0.8534228E+06  0.0000000E+00  0.0000000E+00  0.4326455E-01  0.0000000E+00  0.0000000E+00  0.1595445E+03
  0.2844758E-01  0.9693444E-02  0.7778526E+08  0.8528803E+06  0.0000000E+00  0.0000000E+00  0.4327324E-01  0.0000000E+00  0.0000000E+00  0.1590938E+03
  0.2844763E-01  0.9699345E-02  0.7760793E+08  0.8523352E+06  0.0000000E+00  0.0000000E+00  0.4328191E-01  0.0000000E+00  0.0000000E+00  0.1586439E+03
  0.2844769E-01  0.9705270E-02  0.7743044E+08  0.8517876E+06  0.0000000E+00  0.0000000E+00  0.4329057E-01  0.0000000E+00  0.0000000E+00  0.1581946E+03
  0.2844774E-01  0.9711217E-02  0.7725277E+08  0.8512374E+06  0.0000000E+00  0.0000000E+00  0.4329922E-01  0.0000000E+00  0.0000000E+00  0.1577460E+03
  0.2844780E-01  0.9717186E-02  0.7707495E+08  0.8506847E+06  0.0000000E+00  0.0000000E+00  0.4330785E-01  0.0000000E+00  0.0000000E+00  0.1572982E+03
  0.2844785E-01  0.9723179E-02  0.7689698E+08  0.8501294E+06  0.0000000E+00  0.0000000E+00  0.4331647E-01  0.0000000E+00  0.0000000E+00  0.1568510E+03
  0.2844791E-01  0.9729194E-02  0.7671886E+08  0.8495715E+06  0.0000000E+00  0.0000000E+00  0.4332507E-01  0.0000000E+00  0.0000000E+00  0.1564045E+03
  0.2844796E-01  0.9735232E-02  0.7654059E+08  0.8490112E+06  0.0000000E+00  0.0000000E+00  0.4333366E-01  0.0000000E+00  0.0000000E+00  0.1559588E+03
  0.2844802E-01  0.9741292E-02  0.7636218E+08  0.8484483E+06  0.0000000E+00  0.0000000E+00  0.4334224E-01  0.0000000E+00  0.0000000E+00  0.1555137E+03
  0.2844807E-01  0.9747375E-02  0.7618363E+08  0.8478828E+06  0.0000000E+00  0.0000000E+00  0.4335080E-01  0.0000000E+00  0.0000000E+00  0.1550694E+03
  0.2844813E-01  0.9753481E-02  0.7600495E+08  0.8473149E+06  0.0000000E+00  0.0000000E+00  0.4335935E-01  0.0000000E+00  0.0000000E+00  0.1546257E+03
  0.2844818E-01  0.9759609E-02  0.7582614E+08  0.8467444E+06  0.0000000E+00  0.0000000E+00  0.4336788E-01  0.0000000E+00  0.0000000E+00  0.1541828E+03
  0.2844824E-01  0.9765760E-02  0.7564721E+08  0.8461714E+06  0.0000000E+00  0.0000000E+00  0.4337641E-01  0.0000000E+00  0.0000000E+00  0.1537407E+03
  0.2844830E-01  0.9771933E-02  0.7546816E+08  0.8455960E+06  0.0000000E+00  0.0000000E+00  0.4338491E-01  0.0000000E+00  0.0000000E+00  0.1532992E+03
  0.2844835E-01  0.9778129E-02  0.7528899E+08  0.8450180E+06  0.0000000E+00  0.0000000E+00  0.4339341E-01  0.0000000E+00  0.0000000E+00  0.1528585E+03
  0.2844841E-01  0.9784347E-02  0.7510971E+08  0.8444375E+06  0.0000000E+00  0.0000000E+00  0.4340189E-01  0.0000000E+00  0.0000000E+00  0.1524185E+03
  0.2844846E-01  0.9790588E-02  0.7493033E+08  0.8438545E+06  0.0000000E+00  0.0000000E+00  0.4341035E-01  0.0000000E+00  0.0000000E+00  0.1519792E+03
  0.2844852E-01  0.9796852E-02  0.7475084E+08  0.8432691E+06  0.0000000E+00  0.0000000E+00  0.4341881E-01  0.0000000E+00  0.0000000E+00  0.1515407E+03
  0.2844857E-01  0.9803138E-02  0.7457126E+08  0.8426812E+06  0.0000000E+00  0.0000000E+00  0.4342724E-01  0.0000000E+00  0.0000000E+00  0.1511029E+03
  0.2844863E-01  0.9809447E-02  0.7439158E+08  0.8420908E+06  0.0000000E+00  0.0000000E+00  0.4343567E-01  0.0000000E+00  0.0000000E+00  0.1506659E+03
  0.2844869E-01  0.9815778E-02  0.7421181E+08  0.8414980E+06  0.0000000E+00  0.0000000E+00  0.4344408E-01  0.0000000E+00  0.0000000E+00  0.1502295E+03
  0.2844874E-01  0.9822132E-02  0.7403195E+08  0.8409027E+06  0.0000000E+00  0.0000000E+00  0.4345248E-01  0.0000000E+00  0.0000000E+00  0.1497940E+03
  0.2844880E-01  0.9828508E-02  0.7385201E+08  0.8403049E+06  0.0000000E+00  0.0000000E+00  0.4346087E-01  0.0000000E+00  0.0000000E+00  0.1493592E+03
  0.2844885E-01  0.9834907E-02  0.7367200E+08  0.8397047E+06  0.0000000E+00  0.0000000E+00  0.4346924E-01  0.0000000E+00  0.0000000E+00  0.1489251E+03
  0.2844891E-01  0.9841328E-02  0.7349191E+08  0.8391021E+06  0.0000000E+00  0.0000000E+00  0.4347760E-01  0.0000000E+00  0.0000000E+00  0.1484918E+03
  0.2844897E-01  0.9847771E-02  0.7331175E+08  0.8384970E+06  0.0000000E+00  0.0000000E+00  0.4348594E-01  0.0000000E+00  0.0000000E+00  0.1480593E+03
  0.2844902E-01  0.9854238E-02  0.7313152E+08  0.8378896E+06  0.0000000E+00  0.0000000E+00  0.4349427E-01  0.0000000E+00  0.0000000E+00  0.1476275E+03
  0.2844908E-01  0.9860726E-02  0.7295123E+08  0.8372797E+06  0.0000000E+00  0.0000000E+00  0.4350259E-01  0.0000000E+00  0.0000000E+00  0.1471965E+03
  0.2844913E-01  0.9867237E-02  0.7277089E+08  0.8366673E+06  0.0000000E+00  0.0000000E+00  0.4351089E-01  0.0000000E+00  0.0000000E+00  0.1467662E+03
  0.2844919E-01  0.9873770E-02  0.7259049E+08  0.8360526E+06  0.0000000E+00  0.0000000E+00  0.4351918E-01  0.0000000E+00  0.0000000E+00  0.1463367E+03
